target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-11-12,2025-11-09,0.01,1,quantile,23.1661291382511
hospital admissions,CZ,2025-11-12,2025-11-09,0.025,1,quantile,30.2771031342626
hospital admissions,CZ,2025-11-12,2025-11-09,0.05,1,quantile,35.6408001446887
hospital admissions,CZ,2025-11-12,2025-11-09,0.1,1,quantile,40.4284611383748
hospital admissions,CZ,2025-11-12,2025-11-09,0.15,1,quantile,45.1417224529905
hospital admissions,CZ,2025-11-12,2025-11-09,0.2,1,quantile,48.8219197134339
hospital admissions,CZ,2025-11-12,2025-11-09,0.25,1,quantile,51.952200939814
hospital admissions,CZ,2025-11-12,2025-11-09,0.3,1,quantile,55.0345289576412
hospital admissions,CZ,2025-11-12,2025-11-09,0.35,1,quantile,58.8014855740014
hospital admissions,CZ,2025-11-12,2025-11-09,0.4,1,quantile,61.8344344146555
hospital admissions,CZ,2025-11-12,2025-11-09,0.45,1,quantile,65.1270639825028
hospital admissions,CZ,2025-11-12,2025-11-09,0.5,1,quantile,67.852557263758
hospital admissions,CZ,2025-11-12,2025-11-09,0.55,1,quantile,70.5851950499279
hospital admissions,CZ,2025-11-12,2025-11-09,0.6,1,quantile,73.6566895165628
hospital admissions,CZ,2025-11-12,2025-11-09,0.65,1,quantile,78.1064354589974
hospital admissions,CZ,2025-11-12,2025-11-09,0.7,1,quantile,83.0560417528389
hospital admissions,CZ,2025-11-12,2025-11-09,0.75,1,quantile,87.4574740205134
hospital admissions,CZ,2025-11-12,2025-11-09,0.8,1,quantile,92.6194804895745
hospital admissions,CZ,2025-11-12,2025-11-09,0.85,1,quantile,98.3067795424321
hospital admissions,CZ,2025-11-12,2025-11-09,0.9,1,quantile,107.747698692513
hospital admissions,CZ,2025-11-12,2025-11-09,0.95,1,quantile,121.364560949389
hospital admissions,CZ,2025-11-12,2025-11-09,0.975,1,quantile,132.393745362032
hospital admissions,CZ,2025-11-12,2025-11-09,0.99,1,quantile,148.827514986903
hospital admissions,CZ,2025-11-12,2025-11-16,0.01,2,quantile,20.5573946861072
hospital admissions,CZ,2025-11-12,2025-11-16,0.025,2,quantile,26.1538521800303
hospital admissions,CZ,2025-11-12,2025-11-16,0.05,2,quantile,30.6028349482088
