target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2025-10-15,2025-10-12,0.01,1,quantile,46.7111158302659
hospital admissions,CZ,2025-10-15,2025-10-12,0.025,1,quantile,52.9712266397763
hospital admissions,CZ,2025-10-15,2025-10-12,0.05,1,quantile,61.8922954988705
hospital admissions,CZ,2025-10-15,2025-10-12,0.1,1,quantile,69.3971087111964
hospital admissions,CZ,2025-10-15,2025-10-12,0.15,1,quantile,74.8625880929686
hospital admissions,CZ,2025-10-15,2025-10-12,0.2,1,quantile,80.3498483888715
hospital admissions,CZ,2025-10-15,2025-10-12,0.25,1,quantile,85.0348065806019
hospital admissions,CZ,2025-10-15,2025-10-12,0.3,1,quantile,89.0837835030227
hospital admissions,CZ,2025-10-15,2025-10-12,0.35,1,quantile,93.3543238156643
hospital admissions,CZ,2025-10-15,2025-10-12,0.4,1,quantile,97.556175074336
hospital admissions,CZ,2025-10-15,2025-10-12,0.45,1,quantile,102.024126478125
hospital admissions,CZ,2025-10-15,2025-10-12,0.5,1,quantile,105.934468614007
hospital admissions,CZ,2025-10-15,2025-10-12,0.55,1,quantile,110.013175297321
hospital admissions,CZ,2025-10-15,2025-10-12,0.6,1,quantile,115.286810088125
hospital admissions,CZ,2025-10-15,2025-10-12,0.65,1,quantile,121.680150787371
hospital admissions,CZ,2025-10-15,2025-10-12,0.7,1,quantile,127.536399005017
hospital admissions,CZ,2025-10-15,2025-10-12,0.75,1,quantile,134.446236980568
hospital admissions,CZ,2025-10-15,2025-10-12,0.8,1,quantile,140.937766725507
hospital admissions,CZ,2025-10-15,2025-10-12,0.85,1,quantile,148.957957301895
hospital admissions,CZ,2025-10-15,2025-10-12,0.9,1,quantile,163.19740696353
hospital admissions,CZ,2025-10-15,2025-10-12,0.95,1,quantile,180.426996490206
hospital admissions,CZ,2025-10-15,2025-10-12,0.975,1,quantile,195.613227522668
hospital admissions,CZ,2025-10-15,2025-10-12,0.99,1,quantile,217.327930974857
hospital admissions,CZ,2025-10-15,2025-10-19,0.01,2,quantile,45.9807022720617
hospital admissions,CZ,2025-10-15,2025-10-19,0.025,2,quantile,51.9765241073979
hospital admissions,CZ,2025-10-15,2025-10-19,0.05,2,quantile,59.6306923990633
hospital admissions,CZ,2025-10-15,2025-10-19,0.1,2,quantile,67.8045300708856
hospital admissions,CZ,2025-10-15,2025-10-19,0.15,2,quantile,75.289137282068
hospital admissions,CZ,2025-10-15,2025-10-19,0.2,2,quantile,81.7569103439585
hospital admissions,CZ,2025-10-15,2025-10-19,0.25,2,quantile,87.6045138647172
hospital admissions,CZ,2025-10-15,2025-10-19,0.3,2,quantile,93.3190212734349
hospital admissions,CZ,2025-10-15,2025-10-19,0.35,2,quantile,99.2777150501579
hospital admissions,CZ,2025-10-15,2025-10-19,0.4,2,quantile,106.231470960251
hospital admissions,CZ,2025-10-15,2025-10-19,0.45,2,quantile,111.837848863148
hospital admissions,CZ,2025-10-15,2025-10-19,0.5,2,quantile,119.810817178488
hospital admissions,CZ,2025-10-15,2025-10-19,0.55,2,quantile,125.710457605345
hospital admissions,CZ,2025-10-15,2025-10-19,0.6,2,quantile,132.017022610838
hospital admissions,CZ,2025-10-15,2025-10-19,0.65,2,quantile,141.163952970452
hospital admissions,CZ,2025-10-15,2025-10-19,0.7,2,quantile,150.629709145263
hospital admissions,CZ,2025-10-15,2025-10-19,0.75,2,quantile,164.055008225991
hospital admissions,CZ,2025-10-15,2025-10-19,0.8,2,quantile,172.183766348912
hospital admissions,CZ,2025-10-15,2025-10-19,0.85,2,quantile,188.77443797232
hospital admissions,CZ,2025-10-15,2025-10-19,0.9,2,quantile,207.024198494122
hospital admissions,CZ,2025-10-15,2025-10-19,0.95,2,quantile,237.205409611173
hospital admissions,CZ,2025-10-15,2025-10-19,0.975,2,quantile,265.671939528085
hospital admissions,CZ,2025-10-15,2025-10-19,0.99,2,quantile,325.766908861563
hospital admissions,CZ,2025-10-15,2025-10-26,0.01,3,quantile,46.3058283029623
hospital admissions,CZ,2025-10-15,2025-10-26,0.025,3,quantile,52.373571853078
hospital admissions,CZ,2025-10-15,2025-10-26,0.05,3,quantile,59.0288284694523
hospital admissions,CZ,2025-10-15,2025-10-26,0.1,3,quantile,69.983742735606
hospital admissions,CZ,2025-10-15,2025-10-26,0.15,3,quantile,80.8239213403519
hospital admissions,CZ,2025-10-15,2025-10-26,0.2,3,quantile,87.3749021817821
hospital admissions,CZ,2025-10-15,2025-10-26,0.25,3,quantile,95.0506218977503
hospital admissions,CZ,2025-10-15,2025-10-26,0.3,3,quantile,102.148961205509
hospital admissions,CZ,2025-10-15,2025-10-26,0.35,3,quantile,111.10502327682
hospital admissions,CZ,2025-10-15,2025-10-26,0.4,3,quantile,117.357723125469
hospital admissions,CZ,2025-10-15,2025-10-26,0.45,3,quantile,126.30188840651
hospital admissions,CZ,2025-10-15,2025-10-26,0.5,3,quantile,134.134879082501
hospital admissions,CZ,2025-10-15,2025-10-26,0.55,3,quantile,143.58885754598
hospital admissions,CZ,2025-10-15,2025-10-26,0.6,3,quantile,153.939229842087
hospital admissions,CZ,2025-10-15,2025-10-26,0.65,3,quantile,164.680564375671
hospital admissions,CZ,2025-10-15,2025-10-26,0.7,3,quantile,179.116848402937
hospital admissions,CZ,2025-10-15,2025-10-26,0.75,3,quantile,194.699260246804
hospital admissions,CZ,2025-10-15,2025-10-26,0.8,3,quantile,215.438720729565
hospital admissions,CZ,2025-10-15,2025-10-26,0.85,3,quantile,234.230246161385
hospital admissions,CZ,2025-10-15,2025-10-26,0.9,3,quantile,263.709974541032
hospital admissions,CZ,2025-10-15,2025-10-26,0.95,3,quantile,313.597871566102
hospital admissions,CZ,2025-10-15,2025-10-26,0.975,3,quantile,357.910186841397
hospital admissions,CZ,2025-10-15,2025-10-26,0.99,3,quantile,441.029613390796
hospital admissions,CZ,2025-10-15,2025-11-02,0.01,4,quantile,41.8651755524919
hospital admissions,CZ,2025-10-15,2025-11-02,0.025,4,quantile,46.6836910000388
hospital admissions,CZ,2025-10-15,2025-11-02,0.05,4,quantile,53.622539535198
hospital admissions,CZ,2025-10-15,2025-11-02,0.1,4,quantile,67.5124112307118
hospital admissions,CZ,2025-10-15,2025-11-02,0.15,4,quantile,79.6318305585462
hospital admissions,CZ,2025-10-15,2025-11-02,0.2,4,quantile,86.9034733224404
hospital admissions,CZ,2025-10-15,2025-11-02,0.25,4,quantile,96.6524708269875
hospital admissions,CZ,2025-10-15,2025-11-02,0.3,4,quantile,107.334105502655
hospital admissions,CZ,2025-10-15,2025-11-02,0.35,4,quantile,115.949466971861
hospital admissions,CZ,2025-10-15,2025-11-02,0.4,4,quantile,125.216091027706
hospital admissions,CZ,2025-10-15,2025-11-02,0.45,4,quantile,133.888731986258
hospital admissions,CZ,2025-10-15,2025-11-02,0.5,4,quantile,148.665414481265
hospital admissions,CZ,2025-10-15,2025-11-02,0.55,4,quantile,160.019717264136
