target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2026-03-11,2026-03-08,0.01,1,quantile,0
hospital admissions,CZ,2026-03-11,2026-03-08,0.025,1,quantile,0.0162774369998469
hospital admissions,CZ,2026-03-11,2026-03-08,0.05,1,quantile,0.948821144528668
hospital admissions,CZ,2026-03-11,2026-03-08,0.1,1,quantile,2.25853607203542
hospital admissions,CZ,2026-03-11,2026-03-08,0.15,1,quantile,3.73017988333707
hospital admissions,CZ,2026-03-11,2026-03-08,0.2,1,quantile,5.16989872359079
hospital admissions,CZ,2026-03-11,2026-03-08,0.25,1,quantile,6.9917248553614
hospital admissions,CZ,2026-03-11,2026-03-08,0.3,1,quantile,8.70634353513844
hospital admissions,CZ,2026-03-11,2026-03-08,0.35,1,quantile,10.745657674801
hospital admissions,CZ,2026-03-11,2026-03-08,0.4,1,quantile,12.5164928729595
hospital admissions,CZ,2026-03-11,2026-03-08,0.45,1,quantile,14.2434170923822
hospital admissions,CZ,2026-03-11,2026-03-08,0.5,1,quantile,16.194860689695
hospital admissions,CZ,2026-03-11,2026-03-08,0.55,1,quantile,18.3146636928277
hospital admissions,CZ,2026-03-11,2026-03-08,0.6,1,quantile,20.6903703307042
hospital admissions,CZ,2026-03-11,2026-03-08,0.65,1,quantile,23.0552660952213
hospital admissions,CZ,2026-03-11,2026-03-08,0.7,1,quantile,26.3509214368656
hospital admissions,CZ,2026-03-11,2026-03-08,0.75,1,quantile,28.978158178623
hospital admissions,CZ,2026-03-11,2026-03-08,0.8,1,quantile,32.1705927395777
hospital admissions,CZ,2026-03-11,2026-03-08,0.85,1,quantile,36.6983387922232
hospital admissions,CZ,2026-03-11,2026-03-08,0.9,1,quantile,43.4176363168738
hospital admissions,CZ,2026-03-11,2026-03-08,0.95,1,quantile,51.4601268954407
hospital admissions,CZ,2026-03-11,2026-03-08,0.975,1,quantile,60.2085653019551
hospital admissions,CZ,2026-03-11,2026-03-08,0.99,1,quantile,68.8934197939821
hospital admissions,CZ,2026-03-11,2026-03-15,0.01,2,quantile,0
hospital admissions,CZ,2026-03-11,2026-03-15,0.025,2,quantile,0
hospital admissions,CZ,2026-03-11,2026-03-15,0.05,2,quantile,0.74132764046112
hospital admissions,CZ,2026-03-11,2026-03-15,0.1,2,quantile,2.93163895352091
hospital admissions,CZ,2026-03-11,2026-03-15,0.15,2,quantile,4.34847849072303
hospital admissions,CZ,2026-03-11,2026-03-15,0.2,2,quantile,6.32921621579874
hospital admissions,CZ,2026-03-11,2026-03-15,0.25,2,quantile,7.93710991437835
hospital admissions,CZ,2026-03-11,2026-03-15,0.3,2,quantile,9.56276369100949
hospital admissions,CZ,2026-03-11,2026-03-15,0.35,2,quantile,11.1701040541692
hospital admissions,CZ,2026-03-11,2026-03-15,0.4,2,quantile,13.0142331446582
hospital admissions,CZ,2026-03-11,2026-03-15,0.45,2,quantile,14.8565369744224
hospital admissions,CZ,2026-03-11,2026-03-15,0.5,2,quantile,18.006121859777
hospital admissions,CZ,2026-03-11,2026-03-15,0.55,2,quantile,20.3241620707217
hospital admissions,CZ,2026-03-11,2026-03-15,0.6,2,quantile,22.34845824976
hospital admissions,CZ,2026-03-11,2026-03-15,0.65,2,quantile,25.3945275924629
hospital admissions,CZ,2026-03-11,2026-03-15,0.7,2,quantile,28.8443641270005
hospital admissions,CZ,2026-03-11,2026-03-15,0.75,2,quantile,32.6107029361629
hospital admissions,CZ,2026-03-11,2026-03-15,0.8,2,quantile,37.0801711421343
hospital admissions,CZ,2026-03-11,2026-03-15,0.85,2,quantile,43.6905204757432
hospital admissions,CZ,2026-03-11,2026-03-15,0.9,2,quantile,52.0869208374657
hospital admissions,CZ,2026-03-11,2026-03-15,0.95,2,quantile,62.9461357685481
hospital admissions,CZ,2026-03-11,2026-03-15,0.975,2,quantile,75.8538000676488
hospital admissions,CZ,2026-03-11,2026-03-15,0.99,2,quantile,98.121736394503
hospital admissions,CZ,2026-03-11,2026-03-22,0.01,3,quantile,0
hospital admissions,CZ,2026-03-11,2026-03-22,0.025,3,quantile,0
hospital admissions,CZ,2026-03-11,2026-03-22,0.05,3,quantile,1.54931802428614
hospital admissions,CZ,2026-03-11,2026-03-22,0.1,3,quantile,4.05948577315964
hospital admissions,CZ,2026-03-11,2026-03-22,0.15,3,quantile,5.95813356109977
hospital admissions,CZ,2026-03-11,2026-03-22,0.2,3,quantile,7.47294622601086
hospital admissions,CZ,2026-03-11,2026-03-22,0.25,3,quantile,9.30379799165913
hospital admissions,CZ,2026-03-11,2026-03-22,0.3,3,quantile,11.1165535972711
hospital admissions,CZ,2026-03-11,2026-03-22,0.35,3,quantile,12.9589206499712
hospital admissions,CZ,2026-03-11,2026-03-22,0.4,3,quantile,15.2732286650918
hospital admissions,CZ,2026-03-11,2026-03-22,0.45,3,quantile,17.5571703697106
hospital admissions,CZ,2026-03-11,2026-03-22,0.5,3,quantile,20.1563940328726
hospital admissions,CZ,2026-03-11,2026-03-22,0.55,3,quantile,23.0707885493924
hospital admissions,CZ,2026-03-11,2026-03-22,0.6,3,quantile,25.5323293837046
hospital admissions,CZ,2026-03-11,2026-03-22,0.65,3,quantile,29.1082868869309
hospital admissions,CZ,2026-03-11,2026-03-22,0.7,3,quantile,33.2083857636683
hospital admissions,CZ,2026-03-11,2026-03-22,0.75,3,quantile,37.4340498375845
hospital admissions,CZ,2026-03-11,2026-03-22,0.8,3,quantile,44.3498796663361
hospital admissions,CZ,2026-03-11,2026-03-22,0.85,3,quantile,52.432701707641
hospital admissions,CZ,2026-03-11,2026-03-22,0.9,3,quantile,64.2038394029268
hospital admissions,CZ,2026-03-11,2026-03-22,0.95,3,quantile,82.4323235465877
hospital admissions,CZ,2026-03-11,2026-03-22,0.975,3,quantile,103.72803782152
hospital admissions,CZ,2026-03-11,2026-03-22,0.99,3,quantile,147.493886316629
hospital admissions,CZ,2026-03-11,2026-03-29,0.01,4,quantile,0
hospital admissions,CZ,2026-03-11,2026-03-29,0.025,4,quantile,0
hospital admissions,CZ,2026-03-11,2026-03-29,0.05,4,quantile,0.884968107192545
hospital admissions,CZ,2026-03-11,2026-03-29,0.1,4,quantile,3.62192754308415
hospital admissions,CZ,2026-03-11,2026-03-29,0.15,4,quantile,6.05048369067586
hospital admissions,CZ,2026-03-11,2026-03-29,0.2,4,quantile,7.97277638381151
hospital admissions,CZ,2026-03-11,2026-03-29,0.25,4,quantile,10.4524801772332
hospital admissions,CZ,2026-03-11,2026-03-29,0.3,4,quantile,12.5985199271869
hospital admissions,CZ,2026-03-11,2026-03-29,0.35,4,quantile,14.6037276724068
hospital admissions,CZ,2026-03-11,2026-03-29,0.4,4,quantile,17.1835509891054
