target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2026-01-21,2026-01-18,0.01,1,quantile,1.16305077829466
hospital admissions,CZ,2026-01-21,2026-01-18,0.025,1,quantile,3.38655372412843
hospital admissions,CZ,2026-01-21,2026-01-18,0.05,1,quantile,5.88353571874142
hospital admissions,CZ,2026-01-21,2026-01-18,0.1,1,quantile,9.35040492130424
hospital admissions,CZ,2026-01-21,2026-01-18,0.15,1,quantile,12.4214832043377
hospital admissions,CZ,2026-01-21,2026-01-18,0.2,1,quantile,15.6185198696165
hospital admissions,CZ,2026-01-21,2026-01-18,0.25,1,quantile,18.3575709885242
hospital admissions,CZ,2026-01-21,2026-01-18,0.3,1,quantile,20.8425045953609
hospital admissions,CZ,2026-01-21,2026-01-18,0.35,1,quantile,23.5636943869532
hospital admissions,CZ,2026-01-21,2026-01-18,0.4,1,quantile,25.7992102234153
hospital admissions,CZ,2026-01-21,2026-01-18,0.45,1,quantile,28.0174849877612
hospital admissions,CZ,2026-01-21,2026-01-18,0.5,1,quantile,30.3314192540544
hospital admissions,CZ,2026-01-21,2026-01-18,0.55,1,quantile,32.0700003140137
hospital admissions,CZ,2026-01-21,2026-01-18,0.6,1,quantile,34.7431862777651
hospital admissions,CZ,2026-01-21,2026-01-18,0.65,1,quantile,37.5019238415836
hospital admissions,CZ,2026-01-21,2026-01-18,0.7,1,quantile,41.5905691151414
hospital admissions,CZ,2026-01-21,2026-01-18,0.75,1,quantile,44.2613428277004
hospital admissions,CZ,2026-01-21,2026-01-18,0.8,1,quantile,48.1974628005759
hospital admissions,CZ,2026-01-21,2026-01-18,0.85,1,quantile,53.102637329344
hospital admissions,CZ,2026-01-21,2026-01-18,0.9,1,quantile,60.7814324029184
hospital admissions,CZ,2026-01-21,2026-01-18,0.95,1,quantile,69.9855203126741
hospital admissions,CZ,2026-01-21,2026-01-18,0.975,1,quantile,78.4066403987573
hospital admissions,CZ,2026-01-21,2026-01-18,0.99,1,quantile,90.1342468357919
hospital admissions,CZ,2026-01-21,2026-01-25,0.01,2,quantile,2.97094521804483
hospital admissions,CZ,2026-01-21,2026-01-25,0.025,2,quantile,5.00616220531727
hospital admissions,CZ,2026-01-21,2026-01-25,0.05,2,quantile,7.33579427308274
hospital admissions,CZ,2026-01-21,2026-01-25,0.1,2,quantile,11.1193962200601
hospital admissions,CZ,2026-01-21,2026-01-25,0.15,2,quantile,14.0494134716537
hospital admissions,CZ,2026-01-21,2026-01-25,0.2,2,quantile,16.515886782703
hospital admissions,CZ,2026-01-21,2026-01-25,0.25,2,quantile,19.3322680563446
hospital admissions,CZ,2026-01-21,2026-01-25,0.3,2,quantile,21.3228777876868
hospital admissions,CZ,2026-01-21,2026-01-25,0.35,2,quantile,23.9700846071233
hospital admissions,CZ,2026-01-21,2026-01-25,0.4,2,quantile,26.4461834810266
hospital admissions,CZ,2026-01-21,2026-01-25,0.45,2,quantile,28.9647498211473
hospital admissions,CZ,2026-01-21,2026-01-25,0.5,2,quantile,31.9158934030816
hospital admissions,CZ,2026-01-21,2026-01-25,0.55,2,quantile,35.2145572589888
hospital admissions,CZ,2026-01-21,2026-01-25,0.6,2,quantile,38.1745300121689
hospital admissions,CZ,2026-01-21,2026-01-25,0.65,2,quantile,42.0255786432965
hospital admissions,CZ,2026-01-21,2026-01-25,0.7,2,quantile,45.1274162981214
hospital admissions,CZ,2026-01-21,2026-01-25,0.75,2,quantile,50.2926635013626
hospital admissions,CZ,2026-01-21,2026-01-25,0.8,2,quantile,56.1324663563789
hospital admissions,CZ,2026-01-21,2026-01-25,0.85,2,quantile,62.5651431742332
hospital admissions,CZ,2026-01-21,2026-01-25,0.9,2,quantile,72.3170711531801
hospital admissions,CZ,2026-01-21,2026-01-25,0.95,2,quantile,85.1449220750168
hospital admissions,CZ,2026-01-21,2026-01-25,0.975,2,quantile,96.4799006124152
hospital admissions,CZ,2026-01-21,2026-01-25,0.99,2,quantile,122.096061182047
hospital admissions,CZ,2026-01-21,2026-02-01,0.01,3,quantile,3.5129621955065
hospital admissions,CZ,2026-01-21,2026-02-01,0.025,3,quantile,6.0925680608411
hospital admissions,CZ,2026-01-21,2026-02-01,0.05,3,quantile,9.3425316215384
hospital admissions,CZ,2026-01-21,2026-02-01,0.1,3,quantile,12.9227864365879
hospital admissions,CZ,2026-01-21,2026-02-01,0.15,3,quantile,15.5515752122476
hospital admissions,CZ,2026-01-21,2026-02-01,0.2,3,quantile,17.7936896904082
hospital admissions,CZ,2026-01-21,2026-02-01,0.25,3,quantile,20.3331078916497
hospital admissions,CZ,2026-01-21,2026-02-01,0.3,3,quantile,23.1802476461937
hospital admissions,CZ,2026-01-21,2026-02-01,0.35,3,quantile,25.6707818145477
hospital admissions,CZ,2026-01-21,2026-02-01,0.4,3,quantile,28.1280447413011
hospital admissions,CZ,2026-01-21,2026-02-01,0.45,3,quantile,30.9030325478769
hospital admissions,CZ,2026-01-21,2026-02-01,0.5,3,quantile,34.0885042242717
hospital admissions,CZ,2026-01-21,2026-02-01,0.55,3,quantile,37.6097112424915
hospital admissions,CZ,2026-01-21,2026-02-01,0.6,3,quantile,41.2752354989178
hospital admissions,CZ,2026-01-21,2026-02-01,0.65,3,quantile,45.2938793927725
hospital admissions,CZ,2026-01-21,2026-02-01,0.7,3,quantile,50.3215478711106
hospital admissions,CZ,2026-01-21,2026-02-01,0.75,3,quantile,56.376292569283
hospital admissions,CZ,2026-01-21,2026-02-01,0.8,3,quantile,63.4543030907226
hospital admissions,CZ,2026-01-21,2026-02-01,0.85,3,quantile,72.0462617768187
hospital admissions,CZ,2026-01-21,2026-02-01,0.9,3,quantile,84.1652792958009
hospital admissions,CZ,2026-01-21,2026-02-01,0.95,3,quantile,107.115992415176
hospital admissions,CZ,2026-01-21,2026-02-01,0.975,3,quantile,128.840259328684
hospital admissions,CZ,2026-01-21,2026-02-01,0.99,3,quantile,171.854327912949
hospital admissions,CZ,2026-01-21,2026-02-08,0.01,4,quantile,4.63168801206691
hospital admissions,CZ,2026-01-21,2026-02-08,0.025,4,quantile,6.4294043547032
hospital admissions,CZ,2026-01-21,2026-02-08,0.05,4,quantile,9.15707074442127
