origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.01,1.59
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.025,2.7427500000000005
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.05,3.71
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.1,3.71
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.15,4.24
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.2,4.24
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.25,5.300000000000001
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.3,5.83
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.35,6.890000000000001
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.4,7.42
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.45,7.4465
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.5,7.95
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.55,8.48
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.6,9.01
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.65,9.01
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.7,10.07
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.75,10.6
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.8,10.706000000000005
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.85,11.4745
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.9,12.243000000000002
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.95,14.601499999999998
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.975,15.952999999999983
2026-02-18,hospital admissions,-1,2026-02-01,EE,quantile,0.99,17.818600000000004
2026-02-18,hospital admissions,0,2026-02-08,EE,quantile,0.01,4.7700000000000005
2026-02-18,hospital admissions,0,2026-02-08,EE,quantile,0.025,4.7700000000000005
2026-02-18,hospital admissions,0,2026-02-08,EE,quantile,0.05,4.7700000000000005
2026-02-18,hospital admissions,0,2026-02-08,EE,quantile,0.1,4.7700000000000005
2026-02-18,hospital admissions,0,2026-02-08,EE,quantile,0.15,4.7700000000000005
2026-02-18,hospital admissions,0,2026-02-08,EE,quantile,0.2,4.7700000000000005
