origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.01,39.59222153536872
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.025,42.48308288041409
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.05,44.55719193582211
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.1,47.87836253900952
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.15,50.65637023779462
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.2,51.9639083209603
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.25,52.77593180542566
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.3,53.61164330085306
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.35,54.39647866868787
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.4,55.08738578925222
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.45,55.73401901681058
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.5,56.3056265885864
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.55,57.00043910047756
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.6,57.66558014543447
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.65,58.47974714466862
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.7,59.29236822468719
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.75,60.0781569982068
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.8,60.70466795781137
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.85,61.41437686392718
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.9,62.42209439513021
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.95,64.57708145648253
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.975,66.26406153181834
2025-12-24,hospital admissions,-1,2025-12-07,CZ,quantile,0.99,68.46236024280313
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.01,48.75267857432688
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.025,48.925969743205606
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.05,49.20719566798215
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.1,49.662401286164325
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.15,50.19746585084578
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.2,50.795476224391166
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.25,51.14289774885975
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.3,51.5795145285953
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.35,52.13377054356865
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.4,52.587793729693125
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.45,53.054587589289234
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.5,53.57560226995023
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.55,53.91691812774782
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.6,54.38379727199704
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.65,54.84877926499268
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.7,55.34273105003529
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.75,55.857691116852095
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.8,56.36256850317798
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.85,57.034783671719225
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.9,57.73060204163974
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.95,58.433586360739945
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.975,58.90330930311936
2025-12-24,hospital admissions,0,2025-12-14,CZ,quantile,0.99,59.29098064287363
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.01,39.9970497273685
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.025,41.31431042772805
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.05,42.68515662572357
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.1,44.39127919572657
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.15,45.30298385671419
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.2,46.2688357842581
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.25,47.05979311114496
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.3,47.806986022186464
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.35,48.35902341054632
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.4,48.93870680476154
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.45,49.62880118661942
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.5,50.13068073018321
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.55,50.6624746691805
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.6,51.20979327817816
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.65,51.88443291070968
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.7,52.79574396648995
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.75,53.496204234216265
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.8,54.5980303821162
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.85,55.56587792246641
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.9,57.46040860744985
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.95,61.15657352900638
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.975,63.675835791874086
2025-12-24,hospital admissions,1,2025-12-21,CZ,quantile,0.99,68.29657392848569
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.01,37.30016613456778
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.025,38.68734731790157
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.05,40.314570365736856
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.1,41.95661465046364
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.15,43.01016380317024
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.2,43.79836250157423
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.25,44.47843395180939
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.3,45.21081503553065
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.35,45.75859792792813
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.4,46.36928566535073
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.45,47.102829830316885
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.5,47.61164882263618
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.55,48.2080619211214
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.6,48.97931708431311
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.65,49.56674857588806
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.7,50.27304247265455
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.75,51.33823351966024
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.8,52.55156193989795
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.85,54.03268255063751
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.9,56.56072683855018
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.95,62.161940843993605
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.975,67.69087443276477
2025-12-24,hospital admissions,2,2025-12-28,CZ,quantile,0.99,73.89706697131052
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.01,36.53799155084916
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.025,39.33535525959266
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.05,41.19998743800384
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.1,43.01502167210776
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.15,44.526846060938176
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.2,45.93416565729024
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.25,47.39099594011586
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.3,48.56414293631518
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.35,49.57688677150786
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.4,50.89220075853453
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.45,52.19198253672263
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.5,53.28013031490625
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.55,54.83992222234679
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.6,56.08676624946464
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.65,57.07729898467022
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.7,58.45930779851469
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.75,59.93189851625964
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.8,61.86217052773037
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.85,64.1819934988242
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.9,67.73835227368275
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.95,73.90938663823887
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.975,79.42350282221867
2025-12-24,hospital admissions,3,2026-01-04,CZ,quantile,0.99,87.13273911032024
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.01,35.05583858743652
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.025,37.08919776731084
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.05,38.68586066519793
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.1,41.521278351508094
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.15,43.55709017448744
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.2,44.89854130193802
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.25,46.60527303552973
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.3,48.361883528094616
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.35,49.8347258418672
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.4,51.47356731053296
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.45,53.46249814434581
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.5,55.24454888926174
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.55,56.870828636594695
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.6,58.55833996588047
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.65,60.29852569019479
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.7,62.01392004514979
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.75,64.18093475258786
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.8,66.40535436700593
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.85,69.3764931950133
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.9,73.15908872778544
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.95,78.70599386205016
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.975,86.28957513136993
2025-12-24,hospital admissions,4,2026-01-11,CZ,quantile,0.99,96.94283844495118
2025-12-24,hospital admissions,-1,2025-12-07,EE,quantile,0.01,3.603336680770256
2025-12-24,hospital admissions,-1,2025-12-07,EE,quantile,0.025,3.619046450348704
2025-12-24,hospital admissions,-1,2025-12-07,EE,quantile,0.05,3.653741046386997
2025-12-24,hospital admissions,-1,2025-12-07,EE,quantile,0.1,3.7036752963365576
