"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-12-07,"GR",451.98,"0.01",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",501,"0.025",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",553,"0.05",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",632,"0.1",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",689.85,"0.15",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",741,"0.2",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",797.75,"0.25",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",852,"0.3",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",909.65,"0.35",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",980.6,"0.4",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",1065,"0.45",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",1148,"0.5",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",1218,"0.55",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",1274,"0.6",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",1320,"0.65",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",1366,"0.7",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",1408,"0.75",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",1452,"0.8",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",1504,"0.85",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",1563,"0.9",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",1647.05,"0.95",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",1717.025,"0.975",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"GR",1793.01,"0.99",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",25,"0.01",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",27,"0.025",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",29,"0.05",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",31,"0.1",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",33,"0.15",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",34,"0.2",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",36,"0.25",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",37,"0.3",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",38,"0.35",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",38,"0.4",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",39,"0.45",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",40,"0.5",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",41,"0.55",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",42,"0.6",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",43,"0.65",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",44,"0.7",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",45,"0.75",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",46,"0.8",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",48,"0.85",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",50,"0.9",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",53,"0.95",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",55,"0.975",2025-12-24,"quantile","hospital admissions",-1
2025-12-07,"LV",59,"0.99",2025-12-24,"quantile","hospital admissions",-1
