"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2026-02-15,"CZ",1,"0.01",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",2,"0.025",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",3,"0.05",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",3,"0.1",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",4,"0.15",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",5,"0.2",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",5,"0.25",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",6,"0.3",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",6,"0.35",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",6,"0.4",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",7,"0.45",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",7,"0.5",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",8,"0.55",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",8,"0.6",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",8,"0.65",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",9,"0.7",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",9,"0.75",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",10,"0.8",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",11,"0.85",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",12,"0.9",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",13,"0.95",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",14,"0.975",2026-02-25,"quantile","hospital admissions",0
2026-02-15,"CZ",16,"0.99",2026-02-25,"quantile","hospital admissions",0
2026-02-22,"CZ",1,"0.01",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",1,"0.025",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",2,"0.05",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",2,"0.1",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",3,"0.15",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",3,"0.2",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",4,"0.25",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",4,"0.3",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",5,"0.35",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",5,"0.4",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",5,"0.45",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",6,"0.5",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",6,"0.55",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",6,"0.6",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",7,"0.65",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",7,"0.7",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",8,"0.75",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",8,"0.8",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",9,"0.85",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",10,"0.9",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",11,"0.95",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",13,"0.975",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"CZ",14,"0.99",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",9,"0.01",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",10,"0.025",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",12,"0.05",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",13,"0.1",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",14,"0.15",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",15,"0.2",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",16,"0.25",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",16,"0.3",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",17,"0.35",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",18,"0.4",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",18,"0.45",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",19,"0.5",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",19,"0.55",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",20,"0.6",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",21,"0.65",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",21,"0.7",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",22,"0.75",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",23,"0.8",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",24,"0.85",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",25,"0.9",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",28,"0.95",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",29,"0.975",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"EE",31,"0.99",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",35.99,"0.01",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",38,"0.025",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",41,"0.05",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",44,"0.1",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",46,"0.15",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",48,"0.2",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",50,"0.25",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",52,"0.3",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",53,"0.35",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",55,"0.4",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",56,"0.45",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",57,"0.5",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",59,"0.55",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",60,"0.6",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",62,"0.65",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",63,"0.7",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",65,"0.75",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",67,"0.8",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",69,"0.85",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",72,"0.9",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",77,"0.95",2026-02-25,"quantile","hospital admissions",1
2026-02-22,"LV",81,"0.975",2026-02-25,"quantile","hospital admissions",1
