"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2026-02-08,"LV",34,"0.01",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",37.975,"0.025",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",41,"0.05",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",44,"0.1",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",47,"0.15",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",49,"0.2",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",50,"0.25",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",52,"0.3",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",54,"0.35",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",55,"0.4",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",56,"0.45",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",58,"0.5",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",59,"0.55",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",61,"0.6",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",62,"0.65",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",64,"0.7",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",66,"0.75",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",68,"0.8",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",70,"0.85",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",73,"0.9",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",77,"0.95",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",82,"0.975",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"LV",86.0100000000002,"0.99",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",0,"0.01",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",0,"0.025",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",0,"0.05",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",0,"0.1",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",0,"0.15",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",0,"0.2",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",0,"0.25",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",0,"0.3",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",0,"0.35",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",1,"0.4",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",1,"0.45",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",1,"0.5",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",1,"0.55",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",1,"0.6",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",1,"0.65",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",1,"0.7",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",1,"0.75",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",2,"0.8",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",2,"0.85",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",2,"0.9",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",3,"0.95",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",3,"0.975",2026-02-18,"quantile","hospital admissions",0
2026-02-08,"MT",4,"0.99",2026-02-18,"quantile","hospital admissions",0
2026-02-15,"CZ",1,"0.01",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",2,"0.025",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",3,"0.05",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",3,"0.1",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",4,"0.15",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",5,"0.2",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",5,"0.25",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",6,"0.3",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",6,"0.35",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",6,"0.4",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",7,"0.45",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",7,"0.5",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",8,"0.55",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",8,"0.6",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",8,"0.65",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",9,"0.7",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",9,"0.75",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",10,"0.8",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",11,"0.85",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",12,"0.9",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",13,"0.95",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",14,"0.975",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"CZ",16,"0.99",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",9,"0.01",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",10,"0.025",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",11,"0.05",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",13,"0.1",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",14,"0.15",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",15,"0.2",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",15,"0.25",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",16,"0.3",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",17,"0.35",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",17,"0.4",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",18,"0.45",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",18,"0.5",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",19,"0.55",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",20,"0.6",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",20,"0.65",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",21,"0.7",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",22,"0.75",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",23,"0.8",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",24,"0.85",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",25,"0.9",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",27,"0.95",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",29,"0.975",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"EE",31,"0.99",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",34,"0.01",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",38,"0.025",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",42,"0.05",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",46,"0.1",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",49,"0.15",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",52,"0.2",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",54,"0.25",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",56,"0.3",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",58,"0.35",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",60,"0.4",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",62,"0.45",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",64,"0.5",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",66,"0.55",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",69,"0.6",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",71,"0.65",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",73,"0.7",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",75,"0.75",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",78,"0.8",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",81,"0.85",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",86,"0.9",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",94,"0.95",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",102,"0.975",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"LV",110,"0.99",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",0,"0.01",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",0,"0.025",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",0,"0.05",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",0,"0.1",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",0,"0.15",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",0,"0.2",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",0,"0.25",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",0,"0.3",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",0,"0.35",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",0,"0.4",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",1,"0.45",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",1,"0.5",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",1,"0.55",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",1,"0.6",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",1,"0.65",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",1,"0.7",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",1,"0.75",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",2,"0.8",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",2,"0.85",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",2,"0.9",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",3,"0.95",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",3,"0.975",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"MT",4,"0.99",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"PL",4,"0.01",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"PL",5,"0.025",2026-02-18,"quantile","hospital admissions",1
2026-02-15,"PL",6,"0.05",2026-02-18,"quantile","hospital admissions",1
