"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-11-09,"GR",106,"0.01",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",123,"0.025",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",135,"0.05",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",151,"0.1",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",164,"0.15",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",173,"0.2",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",182,"0.25",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",191,"0.3",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",200,"0.35",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",209,"0.4",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",217,"0.45",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",227,"0.5",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",237,"0.55",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",246,"0.6",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",256,"0.65",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",268,"0.7",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",282,"0.75",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",299,"0.8",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",318,"0.85",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",342,"0.9",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",377,"0.95",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",415,"0.975",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"GR",461,"0.99",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"IE",87,"0.01",2025-11-26,"quantile","hospital admissions",-1
2025-11-09,"IE",93,"0.025",2025-11-26,"quantile","hospital admissions",-1
