"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2025-10-19,"GR",149,"0.01",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",167,"0.025",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",185,"0.05",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",207,"0.1",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",222,"0.15",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",234,"0.2",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",243,"0.25",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",252.7,"0.3",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",261,"0.35",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",268,"0.4",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",277,"0.45",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",285,"0.5",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",294,"0.55",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",301,"0.6",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",310,"0.65",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",319,"0.7",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",328,"0.75",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",339,"0.8",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",353,"0.85",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",370,"0.9",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",397,"0.95",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",423.025,"0.975",2025-11-05,"quantile","hospital admissions",-1
2025-10-19,"GR",459.01,"0.99",2025-11-05,"quantile","hospital admissions",-1
2025-10-26,"GR",144,"0.01",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",165,"0.025",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",184,"0.05",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",206,"0.1",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",221,"0.15",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",234,"0.2",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",243,"0.25",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",251,"0.3",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",259,"0.35",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",267,"0.4",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",276,"0.45",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",284,"0.5",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",293.45,"0.55",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",302,"0.6",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",310,"0.65",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",319,"0.7",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",329,"0.75",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",341,"0.8",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",355,"0.85",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",374,"0.9",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",401.05,"0.95",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",429,"0.975",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"GR",467,"0.99",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",31,"0.01",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",34,"0.025",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",36,"0.05",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",38,"0.1",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",40,"0.15",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",42,"0.2",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",43,"0.25",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",44.7,"0.3",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",46,"0.35",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",47,"0.4",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",48,"0.45",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",49,"0.5",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",50,"0.55",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",51,"0.6",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",52,"0.65",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",53,"0.7",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",54,"0.75",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",56,"0.8",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",57,"0.85",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",59,"0.9",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",63,"0.95",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",66,"0.975",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"LV",70,"0.99",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",0,"0.01",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",1,"0.025",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",1,"0.05",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",2,"0.1",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",2,"0.15",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",3,"0.2",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",3,"0.25",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",4,"0.3",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",4,"0.35",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",4,"0.4",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",5,"0.45",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",5,"0.5",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",5,"0.55",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",6,"0.6",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",6,"0.65",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",7,"0.7",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",7,"0.75",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",8,"0.8",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",8,"0.85",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",9,"0.9",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",11,"0.95",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",12,"0.975",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"MT",13.0100000000002,"0.99",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",0,"0.01",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",0,"0.025",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",0,"0.05",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",1,"0.1",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",1,"0.15",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",2,"0.2",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",2,"0.25",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",3,"0.3",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",3,"0.35",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",3,"0.4",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",4,"0.45",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",4,"0.5",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",4,"0.55",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",5,"0.6",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",5,"0.65",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",6,"0.7",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",6,"0.75",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",7,"0.8",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",8,"0.85",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",9,"0.9",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",11,"0.95",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",13,"0.975",2025-11-05,"quantile","hospital admissions",0
2025-10-26,"PT",15,"0.99",2025-11-05,"quantile","hospital admissions",0
2025-11-02,"CZ",33,"0.01",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",38,"0.025",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",41,"0.05",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",46,"0.1",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",49,"0.15",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",51,"0.2",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",53,"0.25",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",55,"0.3",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",57,"0.35",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",58,"0.4",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",60,"0.45",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",61,"0.5",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",63,"0.55",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",65,"0.6",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",66,"0.65",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",68,"0.7",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",70,"0.75",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",72,"0.8",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",75,"0.85",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",78,"0.9",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",84,"0.95",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",89,"0.975",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"CZ",95,"0.99",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",4,"0.01",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",5,"0.025",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",6,"0.05",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",7,"0.1",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",8,"0.15",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",9,"0.2",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",9,"0.25",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",10,"0.3",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",11,"0.35",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",11,"0.4",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",12,"0.45",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",12,"0.5",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",13,"0.55",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",13,"0.6",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",14,"0.65",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",14,"0.7",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",15,"0.75",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",16,"0.8",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",17,"0.85",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",18,"0.9",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",20,"0.95",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",22,"0.975",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"EE",24,"0.99",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",139,"0.01",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",161,"0.025",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",177,"0.05",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",199,"0.1",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",215,"0.15",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",226,"0.2",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",236,"0.25",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",246,"0.3",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",256,"0.35",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",264,"0.4",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",272,"0.45",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",280,"0.5",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",289,"0.55",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",298,"0.6",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",308,"0.65",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",317,"0.7",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",327,"0.75",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",339,"0.8",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",354,"0.85",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",374,"0.9",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",403.05,"0.95",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",433,"0.975",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"GR",470.01,"0.99",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",77,"0.01",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",80,"0.025",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",84,"0.05",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",88,"0.1",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",91,"0.15",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",94,"0.2",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",96,"0.25",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",98,"0.3",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",99,"0.35",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",101,"0.4",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",103,"0.45",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",104,"0.5",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",106,"0.55",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",107,"0.6",2025-11-05,"quantile","hospital admissions",1
2025-11-02,"IE",109,"0.65",2025-11-05,"quantile","hospital admissions",1
