"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2026-05-03,"PL",21,"0.3",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",22,"0.35",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",23,"0.4",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",24,"0.45",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",25,"0.5",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",27,"0.55",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",28,"0.6",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",30,"0.65",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",31,"0.7",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",33,"0.75",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",35,"0.8",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",38,"0.85",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",40,"0.9",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",45,"0.95",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",49,"0.975",2026-05-20,"quantile","hospital admissions",-1
2026-05-03,"PL",53,"0.99",2026-05-20,"quantile","hospital admissions",-1
2026-05-10,"CZ",0,"0.01",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",0,"0.025",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",0,"0.05",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",0,"0.1",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",0,"0.15",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",0,"0.2",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",0,"0.25",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",0,"0.3",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",0,"0.35",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",1,"0.4",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",1,"0.45",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",1,"0.5",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",1,"0.55",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",1,"0.6",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",1,"0.65",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",1,"0.7",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",2,"0.75",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",2,"0.8",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",2,"0.85",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",3,"0.9",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",3,"0.95",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",4,"0.975",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"CZ",5,"0.99",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",1,"0.01",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",1,"0.025",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",2,"0.05",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",2,"0.1",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",3,"0.15",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",3,"0.2",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",3,"0.25",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",4,"0.3",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",4,"0.35",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",4,"0.4",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",5,"0.45",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",5,"0.5",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",5,"0.55",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",6,"0.6",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",6,"0.65",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",7,"0.7",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",7,"0.75",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",7,"0.8",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",8,"0.85",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",9,"0.9",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",10,"0.95",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",11,"0.975",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"EE",12,"0.99",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",1,"0.01",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",1,"0.025",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",2,"0.05",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",3,"0.1",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",3,"0.15",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",4,"0.2",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",4,"0.25",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",5,"0.3",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",5,"0.35",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",5,"0.4",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",6,"0.45",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",6,"0.5",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",6,"0.55",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",7,"0.6",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",7,"0.65",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",8,"0.7",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",8,"0.75",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",9,"0.8",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",10,"0.85",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",11,"0.9",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",12,"0.95",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",14,"0.975",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"LV",15,"0.99",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",0,"0.01",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",0,"0.025",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",0,"0.05",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",0,"0.1",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",0,"0.15",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",0,"0.2",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",0,"0.25",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",1,"0.3",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",1,"0.35",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",1,"0.4",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",1,"0.45",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",1,"0.5",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",1,"0.55",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",1,"0.6",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",2,"0.65",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",2,"0.7",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",2,"0.75",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",2,"0.8",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",3,"0.85",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",3,"0.9",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",4,"0.95",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",4,"0.975",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"MT",5,"0.99",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",11.99,"0.01",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",13,"0.025",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",15,"0.05",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",17,"0.1",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",19,"0.15",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",20,"0.2",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",22,"0.25",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",23,"0.3",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",25,"0.35",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",26,"0.4",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",27,"0.45",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",29,"0.5",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",30,"0.55",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",32,"0.6",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",33,"0.65",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",35,"0.7",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",37,"0.75",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",39,"0.8",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",41,"0.85",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",44,"0.9",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",49,"0.95",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",53.0249999999996,"0.975",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PL",59,"0.99",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",0,"0.01",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",1,"0.025",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",1,"0.05",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",2,"0.1",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",2,"0.15",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",3,"0.2",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",3,"0.25",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",3,"0.3",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",4,"0.35",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",4,"0.4",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",4,"0.45",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",5,"0.5",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",5,"0.55",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",6,"0.6",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",6,"0.65",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",6,"0.7",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",7,"0.75",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",7,"0.8",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",8,"0.85",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",9,"0.9",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",10,"0.95",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",11,"0.975",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"PT",13,"0.99",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",0,"0.01",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",0,"0.025",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",0,"0.05",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",0,"0.1",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",0,"0.15",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",0,"0.2",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",1,"0.25",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",1,"0.3",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",1,"0.35",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",1,"0.4",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",1,"0.45",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",2,"0.5",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",2,"0.55",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",2,"0.6",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",2,"0.65",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",3,"0.7",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",3,"0.75",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",4,"0.8",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",4,"0.85",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",5,"0.9",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",6,"0.95",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",7,"0.975",2026-05-20,"quantile","hospital admissions",0
2026-05-10,"SK",8,"0.99",2026-05-20,"quantile","hospital admissions",0
2026-05-17,"CZ",0,"0.01",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",0,"0.025",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",0,"0.05",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",0,"0.1",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",0,"0.15",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",0,"0.2",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",0,"0.25",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",0,"0.3",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",0,"0.35",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",0,"0.4",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",1,"0.45",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",1,"0.5",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",1,"0.55",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",1,"0.6",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",1,"0.65",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",1,"0.7",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",2,"0.75",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",2,"0.8",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",2,"0.85",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",2.10000000000036,"0.9",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",3,"0.95",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",4,"0.975",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"CZ",5,"0.99",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",1,"0.01",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",1,"0.025",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",1,"0.05",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",2,"0.1",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",3,"0.15",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",3,"0.2",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",3,"0.25",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",4,"0.3",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",4,"0.35",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",4,"0.4",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",5,"0.45",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",5,"0.5",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",5,"0.55",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",6,"0.6",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",6,"0.65",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",6,"0.7",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",7,"0.75",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",7,"0.8",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",8,"0.85",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",9,"0.9",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",10,"0.95",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",11,"0.975",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"EE",12,"0.99",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",1,"0.01",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",2,"0.025",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",2,"0.05",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",3,"0.1",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",4,"0.15",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",4,"0.2",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",5,"0.25",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",5,"0.3",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",6,"0.35",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",6,"0.4",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",6,"0.45",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",7,"0.5",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",7,"0.55",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",8,"0.6",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",8,"0.65",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",9,"0.7",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",9,"0.75",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",10,"0.8",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",11,"0.85",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",12,"0.9",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",14,"0.95",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",16,"0.975",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"LV",18,"0.99",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",0,"0.01",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",0,"0.025",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",0,"0.05",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",0,"0.1",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",0,"0.15",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",0,"0.2",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",1,"0.25",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",1,"0.3",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",1,"0.35",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",1,"0.4",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",1,"0.45",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",1,"0.5",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",2,"0.55",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",2,"0.6",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",2,"0.65",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",2,"0.7",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",2,"0.75",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",3,"0.8",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",3,"0.85",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",4,"0.9",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",4,"0.95",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",5,"0.975",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"MT",6,"0.99",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",12,"0.01",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",15,"0.025",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",17,"0.05",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",20,"0.1",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",22,"0.15",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",24,"0.2",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",25,"0.25",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",27,"0.3",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",28,"0.35",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",30,"0.4",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",31,"0.45",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",33,"0.5",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",34,"0.55",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",36,"0.6",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",38,"0.65",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",40,"0.7",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",42,"0.75",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",44,"0.8",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",47,"0.85",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",51,"0.9",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",57,"0.95",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",62,"0.975",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PL",68,"0.99",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",0,"0.01",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",1,"0.025",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",2,"0.05",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",2,"0.1",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",3,"0.15",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",3,"0.2",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",4,"0.25",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",4,"0.3",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",5,"0.35",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",5,"0.4",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",5,"0.45",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",6,"0.5",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",6,"0.55",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",7,"0.6",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",7,"0.65",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",8,"0.7",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",8,"0.75",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",9,"0.8",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",9,"0.85",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",10,"0.9",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",12,"0.95",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",13,"0.975",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"PT",15,"0.99",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"SK",0,"0.01",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"SK",0,"0.025",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"SK",0,"0.05",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"SK",0,"0.1",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"SK",0,"0.15",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"SK",0,"0.2",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"SK",1,"0.25",2026-05-20,"quantile","hospital admissions",1
2026-05-17,"SK",1,"0.3",2026-05-20,"quantile","hospital admissions",1
