origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.010,0.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.025,0.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.050,0.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.100,0.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.150,0.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.200,0.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.250,0.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.300,0.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.350,0.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.400,0.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.450,9.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.500,19.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.550,31.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.600,43.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.650,54.350000000000364
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.700,68.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.750,81.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.800,96.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.850,114.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.900,136.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.950,170.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.975,198.0
2025-12-24,hospital admissions,1,2025-12-21,CY,quantile,0.990,234.0
2025-12-24,hospital admissions,1,2025-12-21,CY,median,,19.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.010,0.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.025,0.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.050,0.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.100,0.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.150,0.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.200,0.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.250,0.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.300,0.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.350,0.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.400,0.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.450,8.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.500,20.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.550,31.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.600,42.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.650,55.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.700,68.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.750,81.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.800,97.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.850,114.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.900,138.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.950,171.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.975,200.0
2025-12-24,hospital admissions,2,2025-12-28,CY,quantile,0.990,235.0
2025-12-24,hospital admissions,2,2025-12-28,CY,median,,20.0
2025-12-24,hospital admissions,3,2026-01-04,CY,quantile,0.010,0.0
2025-12-24,hospital admissions,3,2026-01-04,CY,quantile,0.025,0.0
2025-12-24,hospital admissions,3,2026-01-04,CY,quantile,0.050,0.0
2025-12-24,hospital admissions,3,2026-01-04,CY,quantile,0.100,0.0
2025-12-24,hospital admissions,3,2026-01-04,CY,quantile,0.150,0.0
2025-12-24,hospital admissions,3,2026-01-04,CY,quantile,0.200,0.0
2025-12-24,hospital admissions,3,2026-01-04,CY,quantile,0.250,0.0
2025-12-24,hospital admissions,3,2026-01-04,CY,quantile,0.300,0.0
2025-12-24,hospital admissions,3,2026-01-04,CY,quantile,0.350,0.0
2025-12-24,hospital admissions,3,2026-01-04,CY,quantile,0.400,0.0
2025-12-24,hospital admissions,3,2026-01-04,CY,quantile,0.450,9.0
2025-12-24,hospital admissions,3,2026-01-04,CY,quantile,0.500,20.0
2025-12-24,hospital admissions,3,2026-01-04,CY,quantile,0.550,31.0
